address,classification,details,fone,link,name,position,link_problem,has_instagram,has_facebook,facebook_link,instagram_link
"Rua 904, 330","4,4",Academia, (47) 99229-0197 · ,http://www.clinicaitaff.com.br/,ITAFF- Clínica de Estética Avançada e Emagrecimento,164,,True,True,https://www.facebook.com/clicaitaff/,https://www.instagram.com/clinicaitaff/
"Rua João Gaya, 257","5,0",Clínica especializada, (47) 98483-0229 · ,http://studioanalima.com/?utm_source=gmb&utm_medium=referral,Studio Ana Lima,165,,False,False,,
"Rua 1536 n° 60 Edifício Ônix, 10° Andar","5,0",Clínica de dermatologia, (47) 99618-8757 · ,http://www.clinicadapelebc.com.br/,Clínica da Pele BC,166,True,,,,
"R. 600, 640","5,0",Clínica de cirurgia plástica, (47) 3363-0500 · ,,Clínica Espaço Mulher,167,,,,,
"Rua Felipe Schmidt, 370 - Andar Térreo","5,0",Clínica odontológica, (47) 3021-7569 · ,https://sorridents.com.br/itajai/,Sorridents Clínica Odontológica,168,True,,,,
"R. Herculano Corrêa, 150","4,8",Clínica odontológica, (47) 3514-7504 · ,http://www.odontocompany.com/,OdontoCompany,169,,True,True,https://www.facebook.com/odontocompany/,https://www.instagram.com/odontocompany/
"Clínica Esthetique - R. Bruno Silva, 264","5,0",Clínica de cirurgia plástica, (41) 3035-7431 · ,http://www.cristinamoreno.com.br/,ESTHÉTIQUE,170,,True,True,https://www.facebook.com/dracristinamoreno2/,https://www.instagram.com/dracristinamoreno/
"R. 1401, 316 - Sala 03","4,9",Salão de Beleza, (47) 3363-6949 · ,,Ju Salão e Estética,171,,,,,
"R. Paulo Caramuru da Silva, 145","2,8",Policlínica, (47) 3348-0766 · ,http://www.uniclinicasmedicas.com.br/,Uniclínicas Médicas,172,,True,True,https://www.facebook.com/uniclinicasmedicas,https://instagram.com/uniclinicasmedicas
"R. Delfim Mário de Pádua Peixoto, 170","4,6",Salão de Beleza, (47) 99700-7134 · ,https://www.facebook.com/semprebelapraiabrava/,Espaço de Beleza Sempre Bela,173,,True,True,https://web.facebook.com/semprebelapraiabrava/services,
"R. Felipe Schmidt, 250","4,0",Escola de profissionais de beleza, (47) 3046-0928 · ,http://www.institutoembelleze.com/franquia/itajai,Escola de Cabeleireiros Instituto Embelleze Itajaí,174,,False,False,,
"Av. Nereu Ramos, 624","4,3",Centro de saúde e beleza, (47) 3345-4563 · ,https://virtuosaestetica.com.br/,Clínica Estética Virtuosa - Piçarras,175,True,,,,
"R. Evilásio Oechsler, 244","5,0",Clínica de cirurgia plástica, (47) 99957-4602 · ,/aclk?sa=l&ai=DChcSEwiQvJ2R3dnrAhWKiJEKHS6rAckYABABGgJjZQ&sig=AOD64_3n9TvOy54pb0p6oiXh9HRTCdSLqw&adurl&q&ctype=99,Shirlei Estética,176,True,,,,
"Dentro do Supermercado Schmith - R. Dr. Reinaldo Schmithausen, 2126","4,4",Salão de Beleza, (47) 3344-5250 · ,http://www.clinikhair.com.br/,Clinik Hair,178,,True,True,https://www.facebook.com/clinik.hair/,https://instagram.com/explore/tags/clinikhair/
"R. Samuel Heusi, 190","4,0",Restaurante, (47) 99957-5873 · ,,balnear Com,179,,,,,
"Av. Cel. Marcos Konder, 805","4,8",Centro de saúde e beleza, (47) 99256-5415 · ,https://www.facebook.com/sobancelhasdesignitajai/,Sobrancelhas Design Itajaí,180,,True,True,https://web.facebook.com/sobancelhasdesignitajai/services,
"R. Santo Antônio, 227","4,8",Serviço de depilação a cera, (47) 3344-3084 · ,,Tânia Depilação,181,,,,,
"3ª Avenida, 1260 - Sl/04","5,0",Clínica odontológica, (47) 3361-7191 · ,http://www.spaziodentall.com.br/,Spazio Dentall,182,,False,True,https://www.facebook.com/spaziodentallreabilitacaooral,
"R. Itajaí, 509","5,0",Clínica especializada, (47) 3332-3365 · ,,VillageFísio Clínica Pilates e Estética,183,,,,,
